JOB_ID,BLS Job Title,LONG_OCC_CODE,YEAR,STATE,CITY,MSA_ID,CANON_MAXIMUM_DEGREE,CANON_MINIMUM_DEGREE,CANON_OTHER_DEGREES,CANON_PREFERRED_DEGREES,CANON_REQUIRED_DEGREES,CIP_CODE,STANDARD_MAJOR,MAX_EXPERIENCE,MIN_EXPERIENCE,MAX_ANNUAL_SALARY,MAX_HOURLY_SALARY,MIN_ANNUAL_SALARY,MIN_HOURLY_SALARY,YEARS_OF_EXPERIENCE,CANON_JOB_HOURS
38725003917,Building and General Maintenance Technician,49-9071.91,2020,TN,Memphis,32820,,,,,,,,,,39000.0,18.75,28000.0,13.46,,
38726994125,Retail Sales Associate (General),41-2031.00,2020,AZ,Goodyear,38060,,,,,,,,,,,,,,,
38733694889,Janitor / Cleaner,37-2011.00,2020,TX,Baytown,26420,,,,,,,,,,,,,,,
38485997127,Administrative Clerk / Coordinator,43-6014.00,2019,AZ,Gilbert,38060,,,,,,,,,,28000.0,13.46,21000.0,10.1,,
38485998208,Janitor / Cleaner,37-2011.00,2019,AZ,Gilbert,38060,,,,,,,,,,23000.0,11.06,17000.0,8.17,,
38731991386,Assistant General Manager,11-1021.92,2020,CA,Dublin,41860,,,,,,,,,,,,,,,
38731992332,Auto Body Technician,49-3021.00,2020,NV,Las Vegas,29820,,,,,,,,,,,,,,,
38735038249,Janitor / Cleaner,37-2011.00,2020,TX,Richmond,26420,,,,,,,,,,,,,,,
38736359077,Auto Body Technician,49-3021.00,2020,TN,Mount Juliet,34980,,,,,,,,,,,,,,,
38712647858,Auto Body Technician,49-3021.00,2020,CA,Cathedral City,40140,,,,,,,,,,,,,,,
38712652495,Auto Body Technician,49-3021.00,2020,CA,Yuba City,49700,,,,,,,,,,,,,,,
38684120229,Office / Administrative Assistant,43-6014.00,2019,PA,West Chester,37980,,,,,,,,,,39000.0,18.75,31000.0,14.9,,
38684122063,Office / Administrative Assistant,43-6014.00,2019,AZ,Phoenix,38060,,,,,,,,,,55000.0,26.44,41000.0,19.71,,
38634201912,Janitor / Cleaner,37-2011.00,2019,CA,San Bernardino,40140,,,,,,,,,,27000.0,12.98,19000.0,9.13,,
38634202807,Auto Damage Appraiser,13-1032.00,2019,TX,Little Elm,19100,,,,,,,,,,65000.0,31.25,47000.0,22.6,,
38737665003,Auto Body Technician,49-3021.00,2020,IL,Lockport,16980,,,,,,,,,,,,,,,
38739959732,Auto Body Technician,49-3021.00,2020,UT,Salt Lake City,41620,,,,,,,,,,,,,,,
38739962271,Auto Body Technician,49-3021.00,2020,UT,Draper,41620,,,,,,,,,,,,,,,
38744767017,Detailer,53-7061.00,2020,IL,Blue Island,16980,,,,,,,,,,,,,,,
38747264637,Auto Body Technician,49-3021.00,2020,CA,Pasadena,31080,,,,,,,,,,,,,,,
38747394056,Auto Body Technician,49-3021.00,2020,TX,San Antonio,41700,,,,,,,,,,,,,,,
38535927888,Auto Body Technician,49-3021.00,2019,CA,Pasadena,31080,,,,,,,,,,,,,,,
38634545666,Assistant General Manager,11-1021.92,2019,CA,Roseville,40900,,,,,,,,,,56000.0,26.92,43000.0,20.67,,
38562653968,Auto Body Technician,49-3021.00,2019,OK,Moore,36420,,,,,,,,,,,,,,,
38751989666,Auto Body Technician,49-3021.00,2020,OH,Cleveland,17460,,,,,,,,,,,,,,,
38553389111,Waiter / Waitress,35-3031.00,2019,TX,Houston,26420,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,1.0,,,,,,fulltime
38684273744,Auto Body Technician,49-3021.00,2019,TN,Antioch,34980,,,,,,,,,,,,,,,
38684287395,Detailer,53-7061.00,2019,OH,Cuyahoga Falls,10420,,,,,,,,,,24000.0,11.54,18000.0,8.65,,
38686964804,Auto Body Technician,49-3021.00,2019,TX,Houston,26420,,,,,,,,,,,,,,,
38508259627,Detailer,53-7061.00,2019,TN,Chattanooga,16860,,,,,,,,,,,,,,,
38508268585,Auto Damage Appraiser,13-1032.00,2019,IL,Tinley Park,16980,,,,,,,,,,,,,,,
38508268882,Maintenance Manager,49-1011.00,2019,IL,Tinley Park,16980,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,,,,,,,fulltime
38508269496,Auto Body Technician,49-3021.00,2019,IL,Tinley Park,16980,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,,,,,,,
38508270462,Auto Damage Appraiser,13-1032.00,2019,IL,Tinley Park,16980,,,,,,,,,,,,,,,fulltime
38486140120,Detailer,53-7061.00,2019,IL,Chicago,16980,,,,,,,,,,,,,,,
38508242781,Auto Body Technician,49-3021.00,2019,TX,Lewisville,19100,,,,,,,,,,,,,,,
38768440939,Auto Body Technician,49-3021.00,2020,VA,Woodbridge,47900,,,,,,,,,,44000.0,21.15,33000.0,15.87,,
38519932016,Detailer,53-7061.00,2019,CA,Bellflower,31080,,,,,,,,,,,,,,,
38494082993,Coating / Industrial Painter,51-9121.00,2019,CO,Colorado Springs,17820,,,,,,,,,,41000.0,19.71,29000.0,13.94,,
38923159324,Auto Body Technician,49-3021.00,2020,CA,El Cajon,41740,,,,,,,,,,,,,,,fulltime
38923166755,Office / Administrative Assistant,43-6014.00,2020,TX,Spring,26420,,,,,,,,,0.5,,,,,6 months,
38778496796,Auto Body Technician,49-3021.00,2020,PA,Pittsburgh,38300,,,,,,,,,,,,,,,
38921642666,Detailer,53-7061.00,2020,TX,New Braunfels,41700,,,,,,,,,,,,,,,fulltime
38780118288,Auto Body Technician,49-3021.00,2020,CA,Pasadena,31080,,,,,,,,,,,,,,,
38780112034,Auto Body Technician,49-3021.00,2020,CA,Ontario,40140,,,,,,,,,,,,,,,
38916707477,Help Desk Technician / Analyst,15-1151.00,2020,TX,Richardson,19100,,,,,,,,2.0,1.0,33000.0,15.87,24000.0,11.54,Minimum 1-2 years|3-6 months,
38915931411,Auto Body Technician,49-3021.00,2020,WA,Renton,42660,,,,,,,,,,56000.0,26.92,43000.0,20.67,,
38915103522,Auto Body Technician,49-3021.00,2020,TX,Dallas,19100,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,28000.0,13.46,20000.0,9.62,6 months,
38915258011,Auto Body Technician,49-3021.00,2020,FL,Jacksonville,27260,,,,,,,,,,49000.0,23.56,38000.0,18.27,,
38915263784,Auto Body Technician,49-3021.00,2020,FL,Jacksonville,27260,,,,,,,,,,48000.0,23.08,33000.0,15.87,,
38915328831,Automotive General Manager,11-1021.92,2020,TX,Dallas,19100,,,,,,,,,,50000.0,24.04,38000.0,18.27,,
38915349177,Detailer,53-7061.00,2020,FL,Jacksonville,27260,,,,,,,,,,30000.0,14.42,21000.0,10.1,,
38915939251,Auto Body Technician,49-3021.00,2020,NC,Concord,16740,,,,,,,,,,43000.0,20.67,31000.0,14.9,,
38912331709,Auto Body Technician,49-3021.00,2020,IL,Romeoville,16980,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,,,,,6 months,fulltime
38915962195,Office / Administrative Assistant,43-6014.00,2020,TX,Richardson,19100,,Juris Doctor,,,Juris Doctor,,,,0.5,30000.0,14.42,22000.0,10.58,6 months,
38795988970,Auto Body Technician,49-3021.00,2020,FL,West Palm Beach,33100,,,,,,,,,,,,,,,
38913771956,Auto Body Technician,49-3021.00,2020,TX,Fort Worth,19100,,,,,,,,,,,,,,2 years,fulltime
38914356229,Auto Body Technician,49-3021.00,2020,FL,Tampa,45300,,,,,,,,,,42000.0,20.19,32000.0,15.38,,
38912911919,Auto Body Technician,49-3021.00,2020,TX,Dallas,19100,,,,,,,,,,46000.0,22.12,34000.0,16.35,,
38551404348,Auto Body Technician,49-3021.00,2019,IL,Lincolnwood,16980,,,,,,,,,,48000.0,23.08,37000.0,17.79,,
38804095786,Auto Body Technician,49-3021.00,2020,TN,Nashville,34980,,,,,,,,,,50000.0,24.04,38000.0,18.27,,
38909733061,Office / Administrative Assistant,43-6014.00,2020,TX,Lewisville,19100,,,,,,,,,0.5,,,,,6 months,
38909573643,Retail Sales Representative,41-2031.00,2020,TX,Dallas,19100,,,,,,,,,,34000.0,16.35,26000.0,12.5,,
38908552930,Auto Body Technician,49-3021.00,2020,CA,Los Angeles,31080,,,,,,,,,,,,,,,fulltime
38808831998,Janitor / Cleaner,37-2011.00,2020,OK,Moore,36420,,,,,,,,,,23000.0,11.06,17000.0,8.17,,
38908830431,Retail Sales Associate (General),41-2031.00,2020,TX,Richardson,19100,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,1.0,35000.0,16.83,24000.0,11.54,One-year,
38908833287,Detailer,53-7061.00,2020,TX,Richardson,19100,,,,,,,,,,31000.0,14.9,23000.0,11.06,,
38908842638,Detailer,53-7061.00,2020,TX,Frisco,19100,,,,,,,,,,40000.0,19.23,31000.0,14.9,,
38907139452,Auto Body Technician,49-3021.00,2020,AZ,Gilbert,38060,,,,,,,,,,,,,,,
38907149342,Auto Body Technician,49-3021.00,2020,TN,Franklin,34980,,,,,,,,,,,,,,,
38811915518,Customer Service Representative (General),43-4051.00,2020,AZ,Casa Grande,38060,,,,,,,,,,,,,,,
38811049588,Detailer,53-7061.00,2020,TX,Mansfield,19100,,,,,,,,,,35000.0,16.83,29000.0,13.94,,
38812824049,Detailer,53-7061.00,2020,PA,Philadelphia,37980,,,,,,,,,,30000.0,14.42,21000.0,10.1,,
38905192159,Auto Damage Appraiser,13-1032.00,2020,GA,Mcdonough,12060,,,,,,,,,,,,,,2 years,
38814139781,General Manager,11-1021.92,2020,AZ,Peoria,38060,,,,,,,,,,55000.0,26.44,42000.0,20.19,,
38815897881,Painter,47-2141.00,2020,NV,Las Vegas,29820,,,,,,,,,,31000.0,14.9,21000.0,10.1,,
38817765870,Detailer,53-7061.00,2020,DC,Washington,47900,,,,,,,,,,33000.0,15.87,24000.0,11.54,,
38904995517,Auto Body Technician,49-3021.00,2020,DC,Washington,47900,,,,,,,,,,,,,,,fulltime
38905446762,Auto Damage Appraiser,13-1032.00,2020,CA,Placentia,31080,,,,,,,,,,,,,,2 years,fulltime
38565009864,Procurement / Sourcing Specialist,13-1021.00,2019,TX,Richardson,19100,,,,,,,,,,93000.0,44.71,75000.0,36.06,,
38565002681,Office / Administrative Assistant,43-6014.00,2019,TX,Euless,19100,,,,,,,,,,,,,,,
38565008666,Occupational Health and Safety (OHS) Specialist,29-9012.00,2019,TX,Richardson,19100,,,,,,,,,1.0,57000.0,27.4,44000.0,21.15,,
38817255640,Detailer,53-7061.00,2020,PA,Coraopolis,38300,,,,,,,,,,25000.0,12.02,17000.0,8.17,,
38815755293,Detailer,53-7061.00,2020,TX,Converse,41700,,,,,,,,,,28000.0,13.46,21000.0,10.1,,
38819739764,Detailer,53-7061.00,2020,TX,Mansfield,19100,,,,,,,,,,,,,,,
38821513708,Auto Body Technician,49-3021.00,2020,FL,Jacksonville,27260,,,,,,,,,,40000.0,19.23,30000.0,14.42,,
38902250576,Auto Body Technician,49-3021.00,2020,AZ,Scottsdale,38060,,,,,,,,,,,,,,,
38902262746,Detailer,53-7061.00,2020,AZ,Mesa,38060,,,,,,,,,,,,,,,
38902289596,Auto Damage Appraiser,13-1032.00,2020,TN,Antioch,34980,,,,,,,,,,,,,,2 years,fulltime
38821825634,Detailer,53-7061.00,2020,TX,San Antonio,41700,,,,,,,,,,,,,,,
38901939260,Auto Body Technician,49-3021.00,2020,TN,Nashville,34980,,,,,,,,,,65000.0,31.25,50000.0,24.04,,
38901939253,Auto Damage Appraiser,13-1032.00,2020,GA,Duluth,12060,,,,,,,,,,43000.0,20.67,31000.0,14.9,2 years,
38824356067,Auto Damage Appraiser,13-1032.00,2020,VA,Fredericksburg,47900,,,,,,,,,,,,,,,
38900648882,Auto Body Technician,49-3021.00,2020,TX,San Marcos,12420,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,,,,,,2 Years|5 Years,parttime
38897136378,Auto Body Technician,49-3021.00,2020,MI,Livonia,19820,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,,,,,6 months,fulltime
38897288967,Auto Body Technician,49-3021.00,2020,TX,San Marcos,12420,,,,,,,,,,,,,,,parttime
38900364580,General Manager,11-1021.92,2020,TX,Arlington,19100,,,,,,,,,,,,,,,
38900457654,Auto Damage Appraiser,13-1032.00,2020,AZ,Scottsdale,38060,,,,,,,,,,,,,,2 years,
38833631484,Auto Body Technician,49-3021.00,2020,TN,Memphis,32820,,,,,,,,,,,,,,,
38668374639,Detailer,53-7061.00,2019,PA,Huntingdon,26500,,,,,,,,,,,,,,,
38668376339,Auto Body Technician,49-3021.00,2019,SC,Rock Hill,16740,,,,,,,,,,,,,,,
38835024086,Automotive Service Technician / Mechanic,49-3023.00,2020,WA,Renton,42660,,,,,,,,,,42000.0,20.19,33000.0,15.87,,
38897262491,Senior Office / Administrative Assistant,43-6014.00,2020,TX,Waco,47380,,,,,,,,,2.0,,,,,2 years,fulltime
38836046985,Auto Body Technician,49-3021.00,2020,CO,Thornton,19740,,,,,,,,,,,,,,,
38896473694,Auto Body Technician,49-3021.00,2020,PA,Philadelphia,37980,,,,,,,,,,,,,,,
38837371295,Detailer,53-7061.00,2020,UT,Salt Lake City,41620,,,,,,,,,,,,,,,
38837708357,Customer Service Representative (General),43-4051.00,2020,FL,Orlando,36740,,,,,,,,,,42000.0,20.19,31000.0,14.9,,
38837651194,Office / Administrative Assistant,43-6014.00,2020,TX,Rowlett,19100,,,,,,,,,,42000.0,20.19,31000.0,14.9,,
38837652155,Coating / Industrial Painter,51-9121.00,2020,IL,Dundee,16980,,,,,,,,,,42000.0,20.19,29000.0,13.94,,
38893475988,Auto Body Technician,49-3021.00,2020,PA,Collegeville,37980,,,,,,,,,,,,,,,
38893124477,Auto Body Technician,49-3021.00,2020,NV,Las Vegas,29820,,,,,,,,,,,,,,,
38840183259,Automotive Service Technician / Mechanic,49-3023.00,2020,GA,Marietta,12060,,,,,,,,,,41000.0,19.71,28000.0,13.46,,
38563445661,Janitor / Cleaner,37-2011.00,2019,TX,Plano,19100,,,,,,,,,,,,,,,
38841466573,Auto Body Technician,49-3021.00,2020,WA,Bellevue,42660,,,,,,,,,,50000.0,24.04,37000.0,17.79,,
38844415005,Auto Body Technician,49-3021.00,2020,NC,Charlotte,16740,,,,,,,,,,51000.0,24.52,37000.0,17.79,,
38893186715,Auto Body Technician,49-3021.00,2020,TX,Pearland,26420,,,,,,,,,,,,,,,
38847834876,Auto Body Technician,49-3021.00,2020,CO,Aurora,19740,,,,,,,,,,53000.0,25.48,42000.0,20.19,,
38701912509,Auto Body Technician,49-3021.00,2020,CA,Milpitas,41940,,,,,,,,,,47000.0,22.6,37000.0,17.79,,
38848971308,Janitor / Cleaner,37-2011.00,2020,TX,Rowlett,19100,,,,,,,,,,27000.0,12.98,21000.0,10.1,,
38849113362,Auto Body Technician,49-3021.00,2020,OK,Oklahoma City,36420,,,,,,,,,,42000.0,20.19,30000.0,14.42,,
38849117833,Painter,47-2141.00,2020,TN,Memphis,32820,,,,,,,,,,42000.0,20.19,30000.0,14.42,,
38690989545,Quality Inspector,51-9061.00,2020,TX,Richardson,19100,,,,,,,,,,,,,,,
38691086942,General Manager,11-1021.92,2020,CA,Dublin,41860,,,,,,,,,,,,,,,
38692559525,Detailer,53-7061.00,2020,VA,Arlington,47900,,,,,,,,,,,,,,,
38564685166,Auto Body Technician,49-3021.00,2019,CO,Fountain,17820,,,,,,,,,,49000.0,23.56,36000.0,17.31,,
38692888334,Auto Damage Appraiser,13-1032.00,2020,NV,Las Vegas,29820,,,,,,,,,,,,,,,
38692888502,Auto Body Technician,49-3021.00,2020,AZ,Tolleson,38060,,,,,,,,,,,,,,,
38692907129,Detailer,53-7061.00,2020,TN,Memphis,32820,,,,,,,,,,,,,,,
38859620569,Office / Administrative Assistant,43-6014.00,2020,TX,Waco,47380,,,,,,,,,0.5,,,,,6 months,
38859568166,Office / Administrative Assistant,43-6014.00,2020,PA,Collegeville,37980,,,,,,,,,,40000.0,19.23,31000.0,14.9,,
38858682533,Auto Body Technician,49-3021.00,2020,IL,Naperville,16980,,,,,,,,,,,,,,,
38859462609,Auto Body Technician,49-3021.00,2020,CA,Yuba City,49700,,,,,,,,,,,,,,,
38859467384,Auto Body Technician,49-3021.00,2020,MS,Ridgeland,27140,,Higher Secondary Certificate,,,General Equivalency Degree|Higher Secondary Certificate,,,,,,,,,6 months,
38860423532,Auto Body Technician,49-3021.00,2020,TX,Leander,12420,,,,,,,,,,,,,,,
38694183704,Auto Body Technician,49-3021.00,2020,TX,Lewisville,19100,,,,,,,,,,,,,,,
38694185872,Auto Body Technician,49-3021.00,2020,NV,Las Vegas,29820,,,,,,,,,,,,,,,
38859340621,General Manager,11-1021.92,2020,CA,Dublin,41860,,,,,,,,,,61000.0,29.33,44000.0,21.15,,
38859365004,Auto Body Technician,49-3021.00,2020,FL,Jacksonville,27260,,,,,,,,,,55000.0,26.44,41000.0,19.71,,
38859354715,Office / Administrative Assistant,43-6014.00,2020,AZ,Phoenix,38060,,,,,,,,,0.5,44000.0,21.15,32000.0,15.38,6 months,
38859372126,Auto Damage Appraiser,13-1032.00,2020,WA,Redmond,42660,,,,,,,,,2.0,60000.0,28.85,46000.0,22.12,2 years,
38859372998,Auto Body Technician,49-3021.00,2020,OH,Columbus,18140,,,,,,,,,,,,,,,fulltime
38863139656,Detailer,53-7061.00,2020,TX,Austin,12420,,,,,,,,,,33000.0,15.87,24000.0,11.54,,
38860488343,General Manager,11-1021.92,2020,TX,Mesquite,19100,,,,,,,,,,,,,,,
38860542870,General Manager,11-1021.92,2020,CA,Los Angeles,31080,,,,,,,,,,,,,,,
38862541196,Auto Body Technician,49-3021.00,2020,PA,Collegeville,37980,,,,,,,,,,,,,,,
38859325526,Auto Body Technician,49-3021.00,2020,OH,Cleveland,17460,,,,,,,,,,67000.0,32.21,47000.0,22.6,,
38859323077,Detailer,53-7061.00,2020,NV,Las Vegas,29820,,,,,,,,,,33000.0,15.87,23000.0,11.06,,
38859248214,Janitor / Cleaner,37-2011.00,2020,TX,San Antonio,41700,,,,,,,,,,30000.0,14.42,23000.0,11.06,,
38859251969,Office / Administrative Assistant,43-6014.00,2020,AZ,Peoria,38060,,,,,,,,,0.5,44000.0,21.15,31000.0,14.9,6 months,
38862325362,Detailer,53-7061.00,2020,IL,Lincolnwood,16980,,,,,,,,,,,,,,,
38862738475,Auto Body Technician,49-3021.00,2020,MD,Mechanicsville,15680,,,,,,,,,,,,,,,
38862773682,Office / Administrative Assistant,43-6014.00,2020,TX,Mansfield,19100,,,,,,,,,2.0,46000.0,22.12,31000.0,14.9,2 years,
38862341048,Detailer,53-7061.00,2020,TN,Mount Juliet,34980,,,,,,,,,,,,,,,
38859299019,Auto Damage Appraiser,13-1032.00,2020,NV,Las Vegas,29820,,,,,,,,,,58000.0,27.88,44000.0,21.15,2 years,
38866145900,Detailer,53-7061.00,2020,IL,Plainfield,16980,,,,,,,,,,,,,,,
38864065340,General Manager,11-1021.92,2020,MS,Jackson,27140,,,,,,,,,,,,,,,
38866073894,Auto Body Technician,49-3021.00,2020,WA,Marysville,42660,,,,,,,,,,,,,,,
38863853113,Detailer,53-7061.00,2020,TX,Bastrop,12420,,,,,,,,,,,,,,,
38865437187,Auto Body Technician,49-3021.00,2020,AZ,Surprise,38060,,,,,,,,,,68000.0,32.69,51000.0,24.52,,
38864999770,Senior Office / Administrative Assistant,43-6014.00,2020,IL,Lombard,16980,,,,,,,,,2.0,,,,,2 years,
38695931485,Auto Body Technician,49-3021.00,2020,IL,Oak Park,16980,,,,,,,,,,51000.0,24.52,39000.0,18.75,,
38868424136,Auto Body Technician,49-3021.00,2020,TX,Houston,26420,,,,,,,,,,,,,,,
38871422743,Auto Body Technician,49-3021.00,2020,TX,Baytown,26420,,,,,,,,,,,,,,,
38868430523,Auto Body Technician,49-3021.00,2020,IL,Champaign,16580,,,,,,,,,,,,,,,
38870554126,Auto Body Technician,49-3021.00,2020,TX,Converse,41700,,,,,,,,,,45000.0,21.63,34000.0,16.35,,
38696021456,Auto Body Technician,49-3021.00,2020,PA,Huntingdon,26500,,,,,,,,,,33000.0,15.87,23000.0,11.06,,
38870675444,Auto Body Technician,49-3021.00,2020,IL,Crest Hill,16980,,,,,,,,,,,,,,,
38870051683,Auto Body Technician,49-3021.00,2020,TX,Mesquite,19100,,,,,,,,,,,,,,,
38868699972,Auto Damage Appraiser,13-1032.00,2020,CA,Dublin,41860,,,,,,,,,,69000.0,33.17,47000.0,22.6,2 years,
38873847113,Auto Damage Appraiser,13-1032.00,2020,TX,Arlington,19100,,,,,,,,,,,,,,2 years,
38873791976,Auto Damage Appraiser,13-1032.00,2020,WA,Lynnwood,42660,,,,,,,,3.0,2.0,,,,,2-3 years,
38697388655,Auto Body Technician,49-3021.00,2020,TX,Plano,19100,,,,,,,,,,55000.0,26.44,42000.0,20.19,,
38697394241,Curriculum and Instructional Designer / Developer,25-9031.00,2020,TX,Richardson,19100,,Bachelor's,,,Bachelor's,130501,Educational/Instructional Technology,,2.0,73000.0,35.1,56000.0,26.92,at least two years|2 years,
38697397655,Auto Body Technician,49-3021.00,2020,TN,Nashville,34980,,,,,,,,,,41000.0,19.71,29000.0,13.94,,
38871878591,Auto Body Technician,49-3021.00,2020,FL,Saint Petersburg,45300,,,,,,,,,,63000.0,30.29,48000.0,23.08,,
38876786544,Auto Body Technician,49-3021.00,2020,TX,Mansfield,19100,,,,,,,,,,,,,,,
38874434031,Office / Administrative Assistant,43-6014.00,2020,TX,Arlington,19100,,,,,,,,,0.5,45000.0,21.63,34000.0,16.35,6 months,
38877932791,Janitor / Cleaner,37-2011.00,2020,AZ,Gilbert,38060,,,,,,,,,,,,,,,
38698104965,Accounts Payable / Receivable Manager,43-1011.98,2020,TX,Richardson,19100,,,,,,,,,5.0,,,,,5+ years,
38876965134,Auto Body Technician,49-3021.00,2020,UT,Salt Lake City,41620,,,,,,,,,,,,,,,
38877345208,Retail Sales Representative,41-2031.00,2020,IL,Naperville,16980,,,,,,,,,,,,,,,
38877406661,Auto Body Technician,49-3021.00,2020,PA,West Chester,37980,,,,,,,,,,,,,,,
38877426042,Detailer,53-7061.00,2020,IL,Yorkville,16980,,,,,,,,,,,,,,,
38875009257,Auto Body Technician,49-3021.00,2020,TX,San Antonio,41700,,,,,,,,,,44000.0,21.15,32000.0,15.38,,
38668163259,Detailer,53-7061.00,2019,TX,Carrollton,19100,,,,,,,,,,,,,,,
38879556257,Office / Administrative Assistant,43-6014.00,2020,TX,Irving,19100,,,,,,,,,0.5,43000.0,20.67,30000.0,14.42,6 months,
38881462769,Auto Body Technician,49-3021.00,2020,TX,Spring Branch,41700,,,,,,,,,,,,,,,fulltime
38879212757,Detailer,53-7061.00,2020,IL,Oak Park,16980,,,,,,,,,,31000.0,14.9,25000.0,12.02,,
38880787755,Detailer,53-7061.00,2020,IL,Chicago Heights,16980,,,,,,,,,,33000.0,15.87,24000.0,11.54,,
38699749570,Assistant General Manager,11-1021.92,2020,PA,Malvern,37980,,,,,,,,,,54000.0,25.96,41000.0,19.71,,
38699727709,Auto Body Technician,49-3021.00,2020,FL,Jacksonville,27260,,,,,,,,,,48000.0,23.08,37000.0,17.79,,
38699730730,Auto Body Technician,49-3021.00,2020,FL,Jacksonville,27260,,,,,,,,,,47000.0,22.6,34000.0,16.35,,
38880425421,Auto Body Technician,49-3021.00,2020,IL,Tinley Park,16980,,,,,,,,,,,,,,,fulltime
38883195036,Janitor / Cleaner,37-2011.00,2020,GA,Mcdonough,12060,,,,,,,,,,,,,,,
38885029736,Auto Damage Appraiser,13-1032.00,2020,FL,Jacksonville,27260,,,,,,,,3.0,2.0,,,,,2-3 years,
38700257494,General Manager,11-1021.92,2020,FL,Tampa,45300,Bachelor's,Higher Secondary Certificate,,Bachelor's,Bachelor's|General Equivalency Degree|Higher Secondary Certificate,,,5.0,3.0,74000.0,35.58,59000.0,28.37,3-5 years,
38884489807,Detailer,53-7061.00,2020,CA,Pasadena,31080,,,,,,,,,,,,,,,fulltime
38884154675,Auto Body Technician,49-3021.00,2020,TN,Collierville,32820,,,,,,,,,,,,,,,
38884182737,Detailer,53-7061.00,2020,IL,Alsip,16980,,,,,,,,,,,,,,,fulltime
38884195024,General Manager,11-1021.92,2020,OH,Columbus,18140,,,,,,,,,,,,,,,fulltime
38557186241,Customer Service Representative (General),43-4051.00,2019,WA,Redmond,42660,,,,,,,,,,46000.0,22.12,36000.0,17.31,,
38557187553,Customer Service Representative (General),43-4051.00,2019,WA,Bellevue,42660,,,,,,,,,,,,,,,fulltime
38884527677,Auto Body Technician,49-3021.00,2020,IL,Chicago Heights,16980,,,,,,,,,,,,,,,fulltime
38564605929,Auto Damage Appraiser,13-1032.00,2019,NC,Concord,16740,,,,,,,,,,,,,,,
38563703368,Customer Service Representative (General),43-4051.00,2019,CA,Santa Clara,41940,,,,,,,,,,61000.0,29.33,46000.0,22.12,,
38889650688,Auto Damage Appraiser,13-1032.00,2020,TX,Fort Worth,19100,,,,,,,,,,,,,,3 years,fulltime
38887610324,Auto Body Technician,49-3021.00,2020,TX,Waco,47380,,,,,,,,,,,,,,,
38889229086,Auto Damage Appraiser,13-1032.00,2020,AZ,Tolleson,38060,,,,,,,,,,,,,,3 years,fulltime
38561853048,Office / Administrative Assistant,43-6014.00,2019,IL,Chicago,16980,,,,,,,,,,43000.0,20.67,31000.0,14.9,,
38564570873,Janitor / Cleaner,37-2011.00,2019,CA,Murrieta,40140,,,,,,,,,,,,,,,
38564579773,Assistant General Manager,11-1021.92,2019,CA,Sacramento,40900,,,,,,,,,,,,,,1 year,fulltime
38563752180,Auto Damage Appraiser,13-1032.00,2019,TX,Fort Worth,19100,,,,,,,,,,65000.0,31.25,50000.0,24.04,,
38552186803,Receptionist,43-4171.00,2019,TN,Knoxville,28940,,,,,,,,,,33000.0,15.87,25000.0,12.02,,
38553033017,Assistant Retail Store Manager,41-1011.00,2019,TX,Grand Prairie,19100,,,,,,,,,,,,,,,
38562099044,Estimator,13-1051.00,2019,TX,Fort Worth,19100,,,,,,,,,,54000.0,25.96,40000.0,19.23,,
38563985729,Auto Body Technician,49-3021.00,2019,TX,Georgetown,12420,,,,,,,,,,,,,,,
38539423076,Office / Administrative Assistant,43-6014.00,2019,CA,Oakland,41860,,,,,,,,,,,,,,,
38686501306,General Manager,11-1021.92,2019,AR,Bryant,30780,Bachelor's,Higher Secondary Certificate,,Bachelor's,Higher Secondary Certificate,,,5.0,3.0,,,,,3-5 years|3-5 years,
38476920145,Administrative Clerk / Coordinator,43-6014.00,2019,PA,Huntingdon,26500,,,,,,,,,,27000.0,12.98,21000.0,10.1,,
38532694592,Customer Service Representative (General),43-4051.00,2019,CA,Dublin,41860,,,,,,,,,,,,,,,
38532697683,Auto Body Technician,49-3021.00,2019,CA,Rancho Cordova,40900,,,,,,,,,,,,,,,
38532698128,Auto Body Technician,49-3021.00,2019,CA,Sacramento,40900,,,,,,,,,,,,,,,
38532703244,Estimator,13-1051.00,2019,TN,Collierville,32820,,Higher Secondary Certificate,,,Higher Secondary Certificate,,,,,,,,,,
38484910163,Maintenance Manager,49-1011.00,2019,MI,Southfield,19820,,,,,,,,,,51000.0,24.52,35000.0,16.83,,
38536699158,Retail Sales Associate (General),41-2031.00,2019,TX,Richardson,19100,,,,,,,,,5.0,,,,,5 years|2 or more years,
38536699213,General Manager,11-1021.92,2019,MI,Livonia,19820,Bachelor's,Higher Secondary Certificate,,Bachelor's,Higher Secondary Certificate,,,5.0,3.0,,,,,3-5 years,
38536699298,Auto Body Technician,49-3021.00,2019,MI,Livonia,19820,,,,,,,,,,,,,,,
